borough,variable,value,borough_category,is_per_capita
Kingston upon Thames,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),432.0,Outer London,0
Lambeth,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),305.0,Inner London,0
Lewisham,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),91.0,Inner London,0
Merton,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),127.0,Outer London,0
Newham,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),143.0,Inner London,0
Redbridge,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),222.0,Outer London,0
Richmond upon Thames,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),175.0,Outer London,0
Southwark,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),0.0,Inner London,0
Sutton,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),118.0,Outer London,0
Tower Hamlets,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),0.0,Inner London,0
Waltham Forest,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),614.0,Outer London,0
Wandsworth,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),446.0,Inner London,0
Westminster,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),534.0,Inner London,0
Barking and Dagenham,Traffic management and road safety: other,-227.0,Outer London,0
Barnet,Traffic management and road safety: other,-116.0,Outer London,0
Bexley,Traffic management and road safety: other,-60.0,Outer London,0
Brent,Traffic management and road safety: other,882.0,Outer London,0
Bromley,Traffic management and road safety: other,234.0,Outer London,0
Camden,Traffic management and road safety: other,-3034.0,Inner London,0
Croydon,Traffic management and road safety: other,233.0,Outer London,0
Ealing,Traffic management and road safety: other,0.0,Outer London,0
Enfield,Traffic management and road safety: other,-3330.0,Outer London,0
Greenwich,Traffic management and road safety: other,38.0,Outer London,0
Hackney,Traffic management and road safety: other,260.0,Inner London,0
Hammersmith and Fulham,Traffic management and road safety: other,-101.0,Inner London,0
Haringey,Traffic management and road safety: other,-417.0,Inner London,0
Harrow,Traffic management and road safety: other,453.0,Outer London,0
Havering,Traffic management and road safety: other,0.0,Outer London,0
Hillingdon,Traffic management and road safety: other,924.0,Outer London,0
Hounslow,Traffic management and road safety: other,-10.0,Outer London,0
Islington,Traffic management and road safety: other,244.0,Inner London,0
Kensington and Chelsea,Traffic management and road safety: other,540.0,Inner London,0
Kingston upon Thames,Traffic management and road safety: other,-1332.0,Outer London,0
Lambeth,Traffic management and road safety: other,0.0,Inner London,0
Lewisham,Traffic management and road safety: other,-799.0,Inner London,0
Merton,Traffic management and road safety: other,-230.0,Outer London,0
Newham,Traffic management and road safety: other,-817.0,Inner London,0
Redbridge,Traffic management and road safety: other,-995.0,Outer London,0
Richmond upon Thames,Traffic management and road safety: other,416.0,Outer London,0
Southwark,Traffic management and road safety: other,-223.0,Inner London,0
Sutton,Traffic management and road safety: other,364.0,Outer London,0
Tower Hamlets,Traffic management and road safety: other,415.0,Inner London,0
Waltham Forest,Traffic management and road safety: other,521.0,Outer London,0
Wandsworth,Traffic management and road safety: other,-122.0,Inner London,0
Westminster,Traffic management and road safety: other,2.0,Inner London,0
Barking and Dagenham,Parking services,-13014.0,Outer London,0
Barnet,Parking services,-15493.0,Outer London,0
Bexley,Parking services,-5666.0,Outer London,0
Brent,Parking services,-13178.0,Outer London,0
Bromley,Parking services,-8061.0,Outer London,0
Camden,Parking services,-31444.0,Inner London,0
Croydon,Parking services,-16844.0,Outer London,0
Ealing,Parking services,-18985.0,Outer London,0
Enfield,Parking services,-3906.0,Outer London,0
Greenwich,Parking services,-4948.0,Outer London,0
Hackney,Parking services,-18136.0,Inner London,0
Hammersmith and Fulham,Parking services,-33988.0,Inner London,0
Haringey,Parking services,-26585.0,Inner London,0
Harrow,Parking services,-9350.0,Outer London,0
Havering,Parking services,-8659.0,Outer London,0
Hillingdon,Parking services,-9096.0,Outer London,0
Hounslow,Parking services,-10918.0,Outer London,0
Islington,Parking services,-41548.0,Inner London,0
Kensington and Chelsea,Parking services,-41360.0,Inner London,0
Kingston upon Thames,Parking services,-6875.0,Outer London,0
Lambeth,Parking services,-38568.0,Inner London,0
Lewisham,Parking services,-8322.0,Inner London,0
Merton,Parking services,-12260.0,Outer London,0
Newham,Parking services,-24659.0,Inner London,0
Redbridge,Parking services,-17414.0,Outer London,0
Richmond upon Thames,Parking services,-10425.0,Outer London,0
Southwark,Parking services,-14205.0,Inner London,0
Sutton,Parking services,-1413.0,Outer London,0
Tower Hamlets,Parking services,-12943.0,Inner London,0
Waltham Forest,Parking services,-14103.0,Outer London,0
Wandsworth,Parking services,-28952.0,Inner London,0
Westminster,Parking services,-77028.0,Inner London,0
Barking and Dagenham,Public transport: statutory concessionary fares,5619.0,Outer London,0
Barnet,Public transport: statutory concessionary fares,12763.0,Outer London,0
Bexley,Public transport: statutory concessionary fares,5598.0,Outer London,0
Brent,Public transport: statutory concessionary fares,13513.0,Outer London,0
Bromley,Public transport: statutory concessionary fares,9465.0,Outer London,0
Camden,Public transport: statutory concessionary fares,11076.0,Inner London,0
Croydon,Public transport: statutory concessionary fares,13673.0,Outer London,0
Ealing,Public transport: statutory concessionary fares,13436.0,Outer London,0
Enfield,Public transport: statutory concessionary fares,10213.0,Outer London,0
Greenwich,Public transport: statutory concessionary fares,9638.0,Outer London,0
Hackney,Public transport: statutory concessionary fares,10710.0,Inner London,0
Hammersmith and Fulham,Public transport: statutory concessionary fares,8569.0,Inner London,0
Haringey,Public transport: statutory concessionary fares,13450.0,Inner London,0
Harrow,Public transport: statutory concessionary fares,8236.0,Outer London,0
Havering,Public transport: statutory concessionary fares,6982.0,Outer London,0
Hillingdon,Public transport: statutory concessionary fares,0.0,Outer London,0
Hounslow,Public transport: statutory concessionary fares,8167.0,Outer London,0
Islington,Public transport: statutory concessionary fares,10475.0,Inner London,0
Kensington and Chelsea,Public transport: statutory concessionary fares,8009.0,Inner London,0
Kingston upon Thames,Public transport: statutory concessionary fares,4991.0,Outer London,0
Lambeth,Public transport: statutory concessionary fares,14078.0,Inner London,0
Lewisham,Public transport: statutory concessionary fares,12545.0,Inner London,0
Merton,Public transport: statutory concessionary fares,8109.0,Outer London,0
Newham,Public transport: statutory concessionary fares,11536.0,Inner London,0
Redbridge,Public transport: statutory concessionary fares,7908.0,Outer London,0
Richmond upon Thames,Public transport: statutory concessionary fares,7854.0,Outer London,0
Southwark,Public transport: statutory concessionary fares,13651.0,Inner London,0
Sutton,Public transport: statutory concessionary fares,5323.0,Outer London,0
Tower Hamlets,Public transport: statutory concessionary fares,10154.0,Inner London,0
Waltham Forest,Public transport: statutory concessionary fares,9351.0,Outer London,0
Wandsworth,Public transport: statutory concessionary fares,12940.0,Inner London,0
Westminster,Public transport: statutory concessionary fares,10386.0,Inner London,0
Barking and Dagenham,Public transport: discretionary concessionary fares,0.0,Outer London,0
Barnet,Public transport: discretionary concessionary fares,0.0,Outer London,0
Bexley,Public transport: discretionary concessionary fares,8.0,Outer London,0
Brent,Public transport: discretionary concessionary fares,0.0,Outer London,0
Bromley,Public transport: discretionary concessionary fares,0.0,Outer London,0
Camden,Public transport: discretionary concessionary fares,0.0,Inner London,0
Croydon,Public transport: discretionary concessionary fares,0.0,Outer London,0
Ealing,Public transport: discretionary concessionary fares,0.0,Outer London,0
Enfield,Public transport: discretionary concessionary fares,0.0,Outer London,0
Greenwich,Public transport: discretionary concessionary fares,0.0,Outer London,0
Hackney,Public transport: discretionary concessionary fares,0.0,Inner London,0
Hammersmith and Fulham,Public transport: discretionary concessionary fares,0.0,Inner London,0
Haringey,Public transport: discretionary concessionary fares,0.0,Inner London,0
Harrow,Public transport: discretionary concessionary fares,170.0,Outer London,0
Havering,Public transport: discretionary concessionary fares,0.0,Outer London,0
Hillingdon,Public transport: discretionary concessionary fares,0.0,Outer London,0
Hounslow,Public transport: discretionary concessionary fares,0.0,Outer London,0
Islington,Public transport: discretionary concessionary fares,0.0,Inner London,0
Kensington and Chelsea,Public transport: discretionary concessionary fares,0.0,Inner London,0
Kingston upon Thames,Public transport: discretionary concessionary fares,0.0,Outer London,0
Lambeth,Public transport: discretionary concessionary fares,0.0,Inner London,0
Lewisham,Public transport: discretionary concessionary fares,626.0,Inner London,0
Merton,Public transport: discretionary concessionary fares,0.0,Outer London,0
Newham,Public transport: discretionary concessionary fares,0.0,Inner London,0
Redbridge,Public transport: discretionary concessionary fares,129.0,Outer London,0
Richmond upon Thames,Public transport: discretionary concessionary fares,0.0,Outer London,0
Southwark,Public transport: discretionary concessionary fares,165.0,Inner London,0
Sutton,Public transport: discretionary concessionary fares,0.0,Outer London,0
Tower Hamlets,Public transport: discretionary concessionary fares,0.0,Inner London,0
Waltham Forest,Public transport: discretionary concessionary fares,0.0,Outer London,0
Wandsworth,Public transport: discretionary concessionary fares,0.0,Inner London,0
Westminster,Public transport: discretionary concessionary fares,0.0,Inner London,0
Barking and Dagenham,Public transport: support to operators,0.0,Outer London,0
Barnet,Public transport: support to operators,0.0,Outer London,0
Bexley,Public transport: support to operators,0.0,Outer London,0
Brent,Public transport: support to operators,-1.0,Outer London,0
Bromley,Public transport: support to operators,12.0,Outer London,0
Camden,Public transport: support to operators,3105.0,Inner London,0
Croydon,Public transport: support to operators,0.0,Outer London,0
Ealing,Public transport: support to operators,0.0,Outer London,0
Enfield,Public transport: support to operators,0.0,Outer London,0
Greenwich,Public transport: support to operators,0.0,Outer London,0
Hackney,Public transport: support to operators,0.0,Inner London,0
Hammersmith and Fulham,Public transport: support to operators,0.0,Inner London,0
Haringey,Public transport: support to operators,0.0,Inner London,0
Harrow,Public transport: support to operators,0.0,Outer London,0
Havering,Public transport: support to operators,0.0,Outer London,0
Hillingdon,Public transport: support to operators,0.0,Outer London,0
Hounslow,Public transport: support to operators,0.0,Outer London,0
Islington,Public transport: support to operators,0.0,Inner London,0
Kensington and Chelsea,Public transport: support to operators,0.0,Inner London,0
